,crime,criminality,is_file,is_preclusion,state,state_case,law,departament,municipality,year,total_processes
4925,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,PROVIDENCIA,2019,1
4929,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,TENJO,2019,1
4934,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,EL CANTÓN DEL SAN PABLO,2019,2
4935,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,EL PASO,2019,1
4937,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SOCORRO,2019,1
4938,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,GUADALAJARA DE BUGA,2019,1
4939,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SANTA HELENA DEL OPÓN,2019,1
4944,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,CARTAGO,2019,1
4947,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,BUCARAMANGA,2019,1
4952,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,LA APARTADA,2019,1
4954,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,NEIVA,2019,2
4957,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,VALLEDUPAR,2019,1
4958,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,META,FUENTE DE ORO,2019,1
4962,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,PUERTO WILCHES,2019,1
4965,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,JUAN DE ACOSTA,2019,1
4968,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,MAGANGUÉ,2019,1
4969,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CASANARE,OROCUÉ,2019,1
4977,DENEGACION DE INSCRIPCION ART. 396 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CHOCONTÁ,2019,1
4980,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,CONTRATACIÓN,2019,1
4981,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,CARTAGO,2019,1
4982,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,NO,NO,ACTIVO,JUICIO,LEY 906,SANTANDER,HATO,2019,1
4983,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,ANORÍ,2019,1
4984,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,SAN ANTERO,2019,1
4989,DENEGACION DE INSCRIPCION ART. 396 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,MEDELLÍN,2019,1
4990,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,BARRANCABERMEJA,2019,1
4999,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,GUADALAJARA DE BUGA,2019,1
5005,FINANCIACION DE CAMPAÑAS ELECTORALES CON FUENTES PROHIBIDAS ART.396A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,ONZAGA,2019,1
5007,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,VALLEDUPAR,2019,1
5009,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,BARRANQUILLA,2019,1
5014,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,CÚCUTA,2019,1
5015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,UBALÁ,2019,1
5017,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,LA CEJA,2019,1
5018,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,SINCELEJO,2019,4
5020,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,IPIALES,2019,1
5022,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,ISTMINA,2019,5
5026,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,PUEBLO NUEVO,2019,1
5028,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CAQUETÁ,SAN JOSÉ DEL FRAGUA,2019,1
5029,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SABANA DE TORRES,2019,1
5030,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,ACACÍAS,2019,4
5031,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,CONCORDIA,2019,1
5032,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,GÓMEZ PLATA,2019,1
5034,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,EL COLEGIO,2019,2
5045,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,TARSO,2019,1
5049,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,RISARALDA,PEREIRA,2019,1
5062,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CALDAS,SAN JOSÉ,2019,1
5064,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,SATIVANORTE,2019,1
5065,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,LA CEJA,2019,1
5068,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,BAGADÓ,2019,1
5070,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,MATANZA,2019,1
5078,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,META,PUERTO GAITÁN,2019,1
5080,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,EL CARMEN DE ATRATO,2019,1
5083,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SUCRE,GALERAS,2019,1
5085,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,BUCARAMANGA,2019,1
5094,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,TIMANÁ,2019,1
5095,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,YUMBO,2019,1
5099,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,ENCISO,2019,1
5107,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,VILLA DE LEYVA,2019,1
5110,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,SANTA BÁRBARA,2019,1
5112,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,CHITARAQUE,2019,1
5115,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,SUCRE,SINCELEJO,2019,1
5117,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,GUAINÍA,INÍRIDA,2019,1
5119,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VICHADA,PUERTO CARREÑO,2019,1
5122,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,VIJES,2019,1
5129,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,PUERTO ESCONDIDO,2019,1
5131,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,CESAR,SAN DIEGO,2019,1
5135,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,VILLA CARO,2019,1
5137,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,CARTAGO,2019,1
5140,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CAUCA,LA VEGA,2019,1
5142,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CASANARE,YOPAL,2019,1
5146,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,COYAIMA,2019,1
5162,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,PIJIÑO DEL CARMEN,2019,1
5165,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CALDAS,CHINCHINÁ,2019,1
5178,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,CAROLINA,2019,1
5186,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CAJICÁ,2019,1
5188,TRAFICO DE VOTOS ART. 390A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,PALMIRA,2019,1
5189,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,MONTERÍA,2019,1
5195,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INVESTIGACIÓN,LEY 906,BOLÍVAR,ZAMBRANO,2019,1
5197,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,TULUÁ,2019,1
5199,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,QUINDÍO,PIJAO,2019,1
5200,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,ZARZAL,2019,1
5202,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,COYAIMA,2019,1
5203,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,INACTIVO,JUICIO,LEY 906,CAQUETÁ,VALPARAÍSO,2019,1
5204,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,BUENAVENTURA,2019,1
5207,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,QUIBDO,2019,1
5210,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,GUAINÍA,INÍRIDA,2019,1
5213,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,ISTMINA,2019,2
5215,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,TURBO,2019,1
5219,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,AGUSTÍN CODAZZI,2019,1
5229,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,NARIÑO,EL ROSARIO,2019,1
5231,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,SANTA ROSA DE OSOS,2019,1
5239,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,ANSERMANUEVO,2019,1
5242,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,VERSALLES,2019,1
5247,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,CACHIRÁ,2019,1
5250,TRAFICO DE VOTOS ART. 390A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,TURBO,2019,1
5254,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,VALLEDUPAR,2019,1
5256,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SAN ZENÓN,2019,1
5259,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INVESTIGACIÓN,LEY 906,MAGDALENA,SANTA MARTA,2019,1
5261,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,CALAMAR,2019,1
5264,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,VILLAVICENCIO,2019,1
5274,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,ZETAQUIRA,2019,1
5275,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,SOLEDAD,2019,1
5276,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,SAN FRANCISCO,2019,1
5277,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CUCUNUBÁ,2019,1
5278,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,TAMINANGO,2019,1
5284,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,LLORÓ,2019,1
5286,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,RICAURTE,2019,3
5290,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,HUILA,NEIVA,2019,1
5291,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,ARJONA,2019,5
5292,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,ARBELÁEZ,2019,1
5299,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,BOLÍVAR,2019,1
5300,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,NÓVITA,2019,2
5321,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CAUCA,CALOTO,2019,1
5322,TRAFICO DE VOTOS ART. 390A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,PIEDECUESTA,2019,2
5323,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,MURILLO,2019,1
5327,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,PUTUMAYO,ORITO,2019,1
5330,TRAFICO DE VOTOS ART. 390A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,YOLOMBÓ,2019,1
5333,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,PASTO,2019,1
5339,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,NILO,2019,1
5344,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,GUADALUPE,2019,2
5345,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,META,EL DORADO,2019,1
5352,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,SANTA CATALINA,2019,1
5354,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,RAMIRIQUÍ,2019,2
5360,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,RISARALDA,MARSELLA,2019,1
5362,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SANTA MARTA,2019,1
5364,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,LA GUAJIRA,DIBULLA,2019,2
5366,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,TARSO,2019,1
5378,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CALDAS,VILLAMARÍA,2019,1
5380,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,SAN PABLO DE BORBUR,2019,1
5381,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,RIONEGRO,2019,1
5387,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,ANTIOQUIA,MURINDÓ,2019,1
5388,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,BUENAVISTA,2019,2
5389,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,CANTAGALLO,2019,1
5396,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,ISTMINA,2019,1
5399,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,LA UVITA,2019,1
5400,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,CANALETE,2019,1
5401,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,2
5402,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SABANA DE TORRES,2019,1
5405,FINANCIACION DE CAMPAÑAS ELECTORALES CON FUENTES PROHIBIDAS ART.396A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,TURMEQUÉ,2019,1
5407,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,EL CERRITO,2019,1
5413,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VAUPÉS,MITÚ,2019,1
5414,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,GARZÓN,2019,1
5420,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,DURANIA,2019,1
5422,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,YALÍ,2019,1
5434,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,MANAURE,2019,2
5436,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,VALLE DE SAN JUAN,2019,1
5440,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,PALERMO,2019,1
5442,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,LA GUAJIRA,MANAURE,2019,1
5443,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,NEIVA,2019,1
5445,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,PUERTO LÓPEZ,2019,1
5456,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,EL CARMEN DE BOLÍVAR,2019,1
5457,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CHOCONTÁ,2019,1
5458,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,EJECUCIÓN DE PENAS,LEY 906,NARIÑO,EL ROSARIO,2019,1
5459,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CALDAS,MANIZALES,2019,1
5465,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,JUICIO,LEY 906,NARIÑO,MAG√ÚI,2019,1
5466,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,LA PLAYA,2019,1
5479,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,GUATAQUÍ,2019,1
