,cod_dep,cod_mun,departament,municipality,total
563,17,008,CHOCO,BAHIA SOLANO (MUTIS),993
564,17,010,CHOCO,BAJO BAUDO (PIZARRO),2055
565,17,011,CHOCO,BOJAYA (BELLAVISTA),2168
566,17,012,CHOCO,MEDIO ATRATO (BETE),1514
567,17,013,CHOCO,CONDOTO,907
568,17,014,CHOCO,CERTEGUI,691
569,17,015,CHOCO,CARMEN DEL DARIEN,2025
570,17,016,CHOCO,EL CARMEN,902
571,17,017,CHOCO,EL CANTON DEL SAN PABLO (MAN.,958
572,17,019,CHOCO,ISTMINA,1809
573,17,022,CHOCO,JURADO,517
574,17,025,CHOCO,LLORO,1238
575,17,026,CHOCO,MEDIO BAUDO (PUERTO MELUK),1980
576,17,027,CHOCO,MEDIO SAN JUAN,1267
577,17,028,CHOCO,NOVITA,638
578,17,031,CHOCO,NUQUI,843
579,17,032,CHOCO,RIO IRO,707
580,17,034,CHOCO,RIOSUCIO,5436
581,17,035,CHOCO,RIO QUITO (PAIMADO),868
582,17,037,CHOCO,SAN JOSE DEL PALMAR,736
583,17,038,CHOCO,EL LITORAL DEL SAN JUAN,1534
584,17,040,CHOCO,SIPI,593
585,17,043,CHOCO,TADO,1016
586,17,048,CHOCO,UNGUIA,1132
587,17,060,CHOCO,UNION PANAMERICANA (LAS ANIMAS,679
588,19,001,HUILA,NEIVA,22496
589,19,004,HUILA,ACEVEDO,2008
590,19,007,HUILA,AGRADO,899
591,19,010,HUILA,AIPE,1666
592,19,013,HUILA,ALGECIRAS,2259
593,19,016,HUILA,ALTAMIRA,610
594,19,019,HUILA,BARAYA,781
595,19,022,HUILA,CAMPOALEGRE,1643
596,19,025,HUILA,TESALIA (CARNICERIAS),613
597,19,028,HUILA,COLOMBIA,620
598,19,031,HUILA,ELIAS,371
599,19,034,HUILA,GARZON,3745
600,19,037,HUILA,GIGANTE,1385
601,19,040,HUILA,GUADALUPE,1122
602,19,043,HUILA,HOBO,586
603,19,044,HUILA,ISNOS,1021
604,19,046,HUILA,IQUIRA,1031
605,19,047,HUILA,LA ARGENTINA (PLATA VIEJA),916
606,19,049,HUILA,LA PLATA,2141
607,19,050,HUILA,NATAGA,547
608,19,051,HUILA,OPORAPA,600
609,19,052,HUILA,PAICOL,582
610,19,055,HUILA,PALERMO,2706
611,19,056,HUILA,PALESTINA,963
612,19,058,HUILA,PITAL,738
613,19,061,HUILA,PITALITO,7465
614,19,064,HUILA,RIVERA,2160
615,19,067,HUILA,SALADOBLANCO,805
616,19,070,HUILA,SAN AGUSTIN,1407
617,19,074,HUILA,SANTA MARIA,534
618,19,076,HUILA,SUAZA,1856
619,19,079,HUILA,TARQUI,993
620,19,082,HUILA,TELLO,1243
621,19,085,HUILA,TERUEL,511
622,19,088,HUILA,TIMANA,1366
623,19,091,HUILA,VILLAVIEJA,916
624,19,094,HUILA,YAGUARA,435
625,21,001,MAGDALENA,SANTA MARTA,50584
626,21,008,MAGDALENA,ALGARROBO,1276
627,21,010,MAGDALENA,ARACATACA,4154
628,21,012,MAGDALENA,ARIGUANI (EL DIFICIL),2369
629,21,013,MAGDALENA,CERRO DE SAN ANTONIO,899
630,21,015,MAGDALENA,CHIVOLO,1085
631,21,016,MAGDALENA,CIENAGA,8757
632,21,020,MAGDALENA,CONCORDIA,869
633,21,025,MAGDALENA,EL BANCO,5272
634,21,028,MAGDALENA,EL PIÑON,1227
635,21,030,MAGDALENA,EL RETEN,1685
636,21,031,MAGDALENA,FUNDACION,6528
637,21,040,MAGDALENA,GUAMAL,1999
638,21,042,MAGDALENA,NUEVA GRANADA,1745
639,21,046,MAGDALENA,PEDRAZA,1050
640,21,048,MAGDALENA,PIJIÑO DEL CARMEN,853
641,21,049,MAGDALENA,PIVIJAY,3289
642,21,052,MAGDALENA,PLATO,3421
643,21,055,MAGDALENA,PUEBLOVIEJO,2242
644,21,058,MAGDALENA,REMOLINO,623
645,21,060,MAGDALENA,SABANAS DE SAN ANGEL,2002
646,21,067,MAGDALENA,SALAMINA,760
647,21,070,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,1771
648,21,073,MAGDALENA,SAN ZENON,1359
649,21,076,MAGDALENA,SANTA ANA,1473
650,21,078,MAGDALENA,SANTA BARBARA DE PINTO,900
651,21,079,MAGDALENA,SITIONUEVO,3030
652,21,085,MAGDALENA,TENERIFE,749
653,21,090,MAGDALENA,ZAPAYAN,901
654,21,095,MAGDALENA,ZONA BANANERA (SEVILLA),6757
655,23,001,NARIÑO,PASTO,17108
656,23,004,NARIÑO,ALBAN (SAN JOSE),529
657,23,007,NARIÑO,ALDANA,403
658,23,010,NARIÑO,ANCUYA,650
659,23,013,NARIÑO,ARBOLEDA (BERRUECOS),499
660,23,016,NARIÑO,BARBACOAS,2250
661,23,017,NARIÑO,BELEN,355
662,23,019,NARIÑO,BUESACO,1209
663,23,022,NARIÑO,COLON (GENOVA),556
664,23,025,NARIÑO,CONSACA,675
665,23,028,NARIÑO,CONTADERO,657
666,23,031,NARIÑO,CORDOBA,672
667,23,034,NARIÑO,CUASPUD (CARLOSAMA),505
668,23,037,NARIÑO,CUMBAL,537
669,23,038,NARIÑO,CHACHAGUI,1177
670,23,039,NARIÑO,CUMBITARA,1023
671,23,040,NARIÑO,EL ROSARIO,1882
672,23,041,NARIÑO,EL CHARCO,1563
673,23,043,NARIÑO,EL TABLON,866
674,23,044,NARIÑO,EL PEÑOL,494
675,23,046,NARIÑO,EL TAMBO,564
676,23,047,NARIÑO,FRANCISCO PIZARRO (SALAHONDA),1288
677,23,049,NARIÑO,FUNES,607
678,23,052,NARIÑO,GUACHUCAL,474
679,23,055,NARIÑO,GUAITARILLA,622
680,23,058,NARIÑO,GUALMATAN,187
681,23,061,NARIÑO,ILES,573
682,23,064,NARIÑO,IMUES,722
683,23,067,NARIÑO,IPIALES,4549
684,23,073,NARIÑO,LA CRUZ,778
685,23,076,NARIÑO,LA FLORIDA,1031
686,23,077,NARIÑO,LA LLANADA,491
687,23,078,NARIÑO,LA TOLA,331
688,23,079,NARIÑO,LA UNION,1285
689,23,080,NARIÑO,LEIVA,1042
690,23,082,NARIÑO,LINARES,715
691,23,085,NARIÑO,LOS ANDES (SOTOMAYOR),517
692,23,088,NARIÑO,MAGUI (PAYAN),807
693,23,091,NARIÑO,MALLAMA (PIEDRANCHA),610
694,23,094,NARIÑO,MOSQUERA,798
695,23,095,NARIÑO,OLAYA HERRERA,1068
696,23,096,NARIÑO,NARIÑO,224
697,23,097,NARIÑO,OSPINA,423
698,23,098,NARIÑO,POLICARPA,1458
699,23,100,NARIÑO,POTOSI,674
700,23,101,NARIÑO,PROVIDENCIA,275
701,23,103,NARIÑO,PUERRES,396
702,23,106,NARIÑO,PUPIALES,657
703,23,109,NARIÑO,RICAURTE,1937
704,23,112,NARIÑO,ROBERTO PAYAN (SAN JOSE),1505
705,23,115,NARIÑO,SAMANIEGO,1236
706,23,118,NARIÑO,SANDONA,922
707,23,120,NARIÑO,SAN BERNARDO,294
708,23,121,NARIÑO,SAN LORENZO,1098
709,23,123,NARIÑO,SAN PEDRO DE CARTAGO,276
710,23,124,NARIÑO,SAN PABLO,726
711,23,125,NARIÑO,SANTA BARBARA (ISCUANDE),1175
712,23,127,NARIÑO,SANTACRUZ (GUACHAVES),743
713,23,130,NARIÑO,SAPUYES,501
714,23,133,NARIÑO,TAMINANGO,815
715,23,136,NARIÑO,TANGUA,1513
716,23,139,NARIÑO,TUMACO,12370
717,23,142,NARIÑO,TUQUERRES,883
718,23,145,NARIÑO,YACUANQUER,564
719,24,001,RISARALDA,PEREIRA,38279
720,24,008,RISARALDA,APIA,813
721,24,013,RISARALDA,BALBOA,734
722,24,021,RISARALDA,BELEN DE UMBRIA,1231
723,24,025,RISARALDA,DOSQUEBRADAS,12988
724,24,029,RISARALDA,GUATICA,853
725,24,038,RISARALDA,LA CELIA,473
726,24,046,RISARALDA,LA VIRGINIA,1571
727,24,054,RISARALDA,MARSELLA,1062
728,24,062,RISARALDA,MISTRATO,734
729,24,070,RISARALDA,PUEBLO RICO,1299
730,24,078,RISARALDA,QUINCHIA,1311
731,24,086,RISARALDA,SANTA ROSA DE CABAL,3551
732,24,094,RISARALDA,SANTUARIO,843
733,25,001,NORTE DE SAN,CUCUTA,172168
734,25,004,NORTE DE SAN,ABREGO,2071
735,25,007,NORTE DE SAN,ARBOLEDAS,750
736,25,010,NORTE DE SAN,BOCHALEMA,983
737,25,013,NORTE DE SAN,BUCARASICA,773
738,25,016,NORTE DE SAN,CACOTA,317
739,25,019,NORTE DE SAN,CACHIRA,1192
740,25,022,NORTE DE SAN,CONVENCION,1405
741,25,025,NORTE DE SAN,CUCUTILLA,541
742,25,028,NORTE DE SAN,CHINACOTA,1081
743,25,031,NORTE DE SAN,CHITAGA,855
744,25,034,NORTE DE SAN,DURANIA,480
745,25,036,NORTE DE SAN,EL TARRA,2280
746,25,037,NORTE DE SAN,EL CARMEN,1102
747,25,038,NORTE DE SAN,EL ZULIA,2889
748,25,040,NORTE DE SAN,GRAMALOTE,568
749,25,043,NORTE DE SAN,HACARI,1148
750,25,046,NORTE DE SAN,HERRAN,385
751,25,049,NORTE DE SAN,LABATECA,531
752,25,051,NORTE DE SAN,LA ESPERANZA,1701
753,25,052,NORTE DE SAN,LA PLAYA,926
754,25,054,NORTE DE SAN,LOS PATIOS,13994
755,25,055,NORTE DE SAN,LOURDES,404
756,25,058,NORTE DE SAN,MUTISCUA,340
757,25,061,NORTE DE SAN,OCAÑA,9950
758,25,064,NORTE DE SAN,PAMPLONA,3464
759,25,067,NORTE DE SAN,PAMPLONITA,522
760,25,069,NORTE DE SAN,PUERTO SANTANDER,1992
761,25,070,NORTE DE SAN,RAGONVALIA,1093
762,25,073,NORTE DE SAN,SALAZAR,1169
763,25,076,NORTE DE SAN,SAN CALIXTO,1155
764,25,079,NORTE DE SAN,SAN CAYETANO,1208
765,25,082,NORTE DE SAN,SANTIAGO,273
766,25,085,NORTE DE SAN,SARDINATA,1893
767,25,088,NORTE DE SAN,SILOS,971
768,25,091,NORTE DE SAN,TEORAMA,2580
769,25,093,NORTE DE SAN,TIBU,5009
770,25,094,NORTE DE SAN,TOLEDO,1403
771,25,097,NORTE DE SAN,VILLA CARO,439
772,25,100,NORTE DE SAN,VILLA DEL ROSARIO,16277
773,26,001,QUINDIO,ARMENIA,17838
774,26,005,QUINDIO,BUENAVISTA,412
775,26,010,QUINDIO,CALARCA,3413
776,26,020,QUINDIO,CIRCASIA,1727
777,26,025,QUINDIO,CORDOBA,654
778,26,030,QUINDIO,FILANDIA,945
779,26,040,QUINDIO,GENOVA,566
780,26,050,QUINDIO,LA TEBAIDA,1802
781,26,060,QUINDIO,MONTENEGRO,1852
782,26,070,QUINDIO,PIJAO,569
783,26,080,QUINDIO,QUIMBAYA,2131
784,26,090,QUINDIO,SALENTO,539
785,27,001,SANTANDER,BUCARAMANGA,48183
786,27,004,SANTANDER,AGUADA,112
787,27,007,SANTANDER,ALBANIA,446
788,27,010,SANTANDER,ARATOCA,449
789,27,013,SANTANDER,BARBOSA,2439
790,27,016,SANTANDER,BARICHARA,570
791,27,019,SANTANDER,BARRANCABERMEJA,17965
792,27,022,SANTANDER,BETULIA,877
793,27,025,SANTANDER,BOLIVAR,819
794,27,028,SANTANDER,CABRERA,187
795,27,031,SANTANDER,CALIFORNIA,202
796,27,034,SANTANDER,CAPITANEJO,422
797,27,037,SANTANDER,CARCASI,482
798,27,040,SANTANDER,CEPITA,236
799,27,043,SANTANDER,CERRITO,639
800,27,045,SANTANDER,CIMITARRA,3892
801,27,046,SANTANDER,CONCEPCION,393
802,27,049,SANTANDER,CONFINES,425
803,27,052,SANTANDER,CONTRATACION,333
804,27,055,SANTANDER,COROMORO,376
805,27,058,SANTANDER,CURITI,1139
806,27,061,SANTANDER,CHARALA,836
807,27,064,SANTANDER,CHARTA,408
808,27,067,SANTANDER,CHIMA,339
809,27,070,SANTANDER,CHIPATA,428
810,27,071,SANTANDER,EL CARMEN,1255
811,27,073,SANTANDER,EL GUACAMAYO,159
812,27,074,SANTANDER,EL PLAYON,1501
813,27,075,SANTANDER,EL PEÑON,414
814,27,076,SANTANDER,ENCINO,204
815,27,079,SANTANDER,ENCISO,460
816,27,080,SANTANDER,FLORIAN,723
817,27,082,SANTANDER,FLORIDABLANCA,32923
818,27,085,SANTANDER,GALAN,311
819,27,088,SANTANDER,GAMBITA,382
820,27,091,SANTANDER,GIRON,21270
821,27,094,SANTANDER,GUACA,629
822,27,097,SANTANDER,GUADALUPE,527
823,27,100,SANTANDER,GUAPOTA,215
824,27,103,SANTANDER,GUAVATA,465
825,27,106,SANTANDER,GUEPSA,391
826,27,109,SANTANDER,HATO,235
827,27,112,SANTANDER,JESUS MARIA,348
828,27,115,SANTANDER,JORDAN,147
829,27,118,SANTANDER,LA PAZ,338
830,27,119,SANTANDER,LA BELLEZA,609
831,27,120,SANTANDER,LANDAZURI,1375
832,27,121,SANTANDER,LEBRIJA,3417
833,27,124,SANTANDER,LOS SANTOS,1081
834,27,127,SANTANDER,MACARAVITA,232
835,27,130,SANTANDER,MALAGA,1076
836,27,133,SANTANDER,MATANZA,728
837,27,136,SANTANDER,MOGOTES,704
838,27,139,SANTANDER,MOLAGAVITA,350
839,27,142,SANTANDER,OCAMONTE,354
840,27,145,SANTANDER,OIBA,897
841,27,148,SANTANDER,ONZAGA,256
842,27,151,SANTANDER,PALMAR,216
843,27,154,SANTANDER,PALMAS DEL SOCORRO,314
844,27,157,SANTANDER,PARAMO,726
845,27,160,SANTANDER,PIEDECUESTA,16152
846,27,163,SANTANDER,PINCHOTE,462
847,27,166,SANTANDER,PUENTE NACIONAL,1276
848,27,167,SANTANDER,PUERTO PARRA,1059
849,27,169,SANTANDER,PUERTO WILCHES,2893
850,27,172,SANTANDER,RIONEGRO,3755
851,27,174,SANTANDER,SABANA DE TORRES,2487
852,27,175,SANTANDER,SAN ANDRES,601
853,27,178,SANTANDER,SAN BENITO,130
854,27,181,SANTANDER,SAN GIL,3608
855,27,184,SANTANDER,SAN JOAQUIN,206
856,27,187,SANTANDER,SAN JOSE DE MIRANDA,578
857,27,190,SANTANDER,SAN MIGUEL,234
858,27,193,SANTANDER,SAN VICENTE DE CHUCURI,2090
859,27,194,SANTANDER,SANTA HELENA DEL OPON,518
860,27,195,SANTANDER,SANTA BARBARA,518
861,27,196,SANTANDER,SIMACOTA,782
862,27,199,SANTANDER,SOCORRO,1729
863,27,202,SANTANDER,SUAITA,784
864,27,205,SANTANDER,SUCRE,580
865,27,208,SANTANDER,SURATA,519
866,27,211,SANTANDER,TONA,1007
867,27,217,SANTANDER,VALLE DE SAN JOSE,423
868,27,219,SANTANDER,VETAS,76
869,27,220,SANTANDER,VELEZ,1256
870,27,221,SANTANDER,VILLANUEVA,386
871,27,223,SANTANDER,ZAPATOCA,660
872,28,001,SUCRE,SINCELEJO,18583
873,28,010,SUCRE,BUENAVISTA,614
874,28,020,SUCRE,CAIMITO,761
875,28,030,SUCRE,COLOSO (RICAURTE),784
876,28,040,SUCRE,COROZAL,4035
877,28,041,SUCRE,COVEÑAS,1073
878,28,042,SUCRE,EL ROBLE,982
879,28,045,SUCRE,CHALAN,276
880,28,048,SUCRE,GALERAS (NUEVA GRANADA),1264
881,28,049,SUCRE,GUARANDA,1405
882,28,050,SUCRE,LA UNION,937
883,28,055,SUCRE,LOS PALMITOS,1706
884,28,060,SUCRE,MAJAGUAL,3107
885,28,080,SUCRE,MORROA,1371
886,28,100,SUCRE,OVEJAS,1884
887,28,120,SUCRE,PALMITO,1134
888,28,160,SUCRE,SAMPUES,2233
889,28,180,SUCRE,SAN BENITO ABAD,2451
890,28,190,SUCRE,SAN JUAN DE BETULIA (BETULIA),639
891,28,200,SUCRE,SAN MARCOS,3163
892,28,220,SUCRE,SAN ONOFRE,3778
893,28,240,SUCRE,SAN PEDRO,1148
894,28,260,SUCRE,SINCE,1763
895,28,280,SUCRE,SUCRE,2084
896,28,300,SUCRE,TOLU,2227
897,28,320,SUCRE,TOLUVIEJO,2043
898,29,001,TOLIMA,IBAGUE,30124
899,29,004,TOLIMA,ALPUJARRA,373
900,29,007,TOLIMA,ALVARADO,1061
901,29,010,TOLIMA,AMBALEMA,653
902,29,013,TOLIMA,ANZOATEGUI,924
903,29,016,TOLIMA,ARMERO (GUAYABAL),1073
904,29,019,TOLIMA,ATACO,2099
905,29,022,TOLIMA,CAJAMARCA,1072
906,29,025,TOLIMA,CARMEN DE APICALA,1030
907,29,028,TOLIMA,CASABIANCA,579
908,29,031,TOLIMA,COELLO,1019
909,29,034,TOLIMA,COYAIMA,1578
910,29,037,TOLIMA,CUNDAY,1127
911,29,040,TOLIMA,CHAPARRAL,2191
912,29,043,TOLIMA,DOLORES,846
913,29,046,TOLIMA,ESPINAL,3023
914,29,049,TOLIMA,FALAN,685
915,29,052,TOLIMA,FLANDES,3364
916,29,055,TOLIMA,FRESNO,1864
917,29,058,TOLIMA,GUAMO,2144
918,29,061,TOLIMA,HERVEO,607
919,29,064,TOLIMA,HONDA,1468
920,29,067,TOLIMA,ICONONZO,1332
921,29,070,TOLIMA,LERIDA,1414
922,29,073,TOLIMA,LIBANO,1983
923,29,076,TOLIMA,MARIQUITA,1864
924,29,079,TOLIMA,MELGAR,3312
925,29,080,TOLIMA,MURILLO,607
926,29,082,TOLIMA,NATAGAIMA,1344
927,29,085,TOLIMA,ORTEGA,1740
928,29,087,TOLIMA,PALOCABILDO,797
929,29,088,TOLIMA,PIEDRAS,680
930,29,089,TOLIMA,PLANADAS,2270
931,29,091,TOLIMA,PRADO,802
932,29,094,TOLIMA,PURIFICACION,1270
933,29,097,TOLIMA,RIOBLANCO,1583
934,29,100,TOLIMA,RONCESVALLES,488
935,29,103,TOLIMA,ROVIRA,1973
936,29,105,TOLIMA,SALDAÑA,537
937,29,106,TOLIMA,SAN ANTONIO,1044
938,29,109,TOLIMA,SAN LUIS,1321
939,29,112,TOLIMA,SANTA ISABEL,673
940,29,115,TOLIMA,SUAREZ,418
941,29,118,TOLIMA,VALLE DE SAN JUAN,696
942,29,121,TOLIMA,VENADILLO,1323
943,29,124,TOLIMA,VILLAHERMOSA,741
944,29,127,TOLIMA,VILLARRICA,377
945,31,001,VALLE,CALI,150107
946,31,004,VALLE,ALCALA,1890
947,31,007,VALLE,ANDALUCIA,1412
948,31,010,VALLE,ANSERMANUEVO,1931
949,31,013,VALLE,ARGELIA,555
950,31,016,VALLE,BOLIVAR,1908
951,31,019,VALLE,BUENAVENTURA,18168
952,31,022,VALLE,BUGA,5739
953,31,025,VALLE,BUGALAGRANDE,2050
954,31,028,VALLE,CAICEDONIA,1365
955,31,031,VALLE,CANDELARIA,7782
956,31,034,VALLE,CARTAGO,7455
957,31,037,VALLE,DAGUA,4228
958,31,040,VALLE,CALIMA (DARIEN),1142
959,31,043,VALLE,EL AGUILA,759
960,31,046,VALLE,EL CAIRO,698
961,31,049,VALLE,EL CERRITO,4451
962,31,052,VALLE,EL DOVIO,1036
963,31,055,VALLE,FLORIDA,3200
964,31,058,VALLE,GINEBRA,1887
965,31,061,VALLE,GUACARI,3700
966,31,064,VALLE,JAMUNDI,12698
967,31,067,VALLE,LA CUMBRE,1226
968,31,070,VALLE,LA UNION,1701
969,31,073,VALLE,LA VICTORIA,1094
970,31,076,VALLE,OBANDO,1447
971,31,079,VALLE,PALMIRA,61332
972,31,082,VALLE,PRADERA,2945
973,31,085,VALLE,RESTREPO,1381
974,31,088,VALLE,RIOFRIO,1679
975,31,091,VALLE,ROLDANILLO,3650
976,31,094,VALLE,SAN PEDRO,1096
977,31,097,VALLE,SEVILLA,2552
978,31,100,VALLE,TORO,895
979,31,103,VALLE,TRUJILLO,1448
980,31,106,VALLE,TULUA,15073
981,31,109,VALLE,ULLOA,1004
982,31,112,VALLE,VERSALLES,627
983,31,115,VALLE,VIJES,1073
984,31,118,VALLE,YOTOCO,1494
985,31,121,VALLE,YUMBO,11405
986,31,124,VALLE,ZARZAL,3436
987,40,001,ARAUCA,ARAUCA,6938
988,40,005,ARAUCA,TAME,3309
989,40,010,ARAUCA,ARAUQUITA,4029
990,40,015,ARAUCA,CRAVO NORTE,417
991,40,017,ARAUCA,FORTUL,2146
992,40,020,ARAUCA,PUERTO RONDON,480
993,40,025,ARAUCA,SARAVENA,3091
994,44,001,CAQUETA,FLORENCIA,10621
995,44,002,CAQUETA,ALBANIA,488
996,44,003,CAQUETA,CARTAGENA DEL CHAIRA,2489
997,44,004,CAQUETA,BELEN DE LOS ANDAQUIES,946
998,44,005,CAQUETA,EL DONCELLO,1335
999,44,006,CAQUETA,EL PAUJIL,1028
1000,44,007,CAQUETA,LA MONTAÑITA,1915
1001,44,009,CAQUETA,PUERTO RICO,1607
1002,44,010,CAQUETA,SAN VICENTE DEL CAGUAN,3956
1003,44,012,CAQUETA,CURILLO,843
1004,44,016,CAQUETA,MILAN,1086
1005,44,017,CAQUETA,MORELIA,670
1006,44,020,CAQUETA,SAN JOSE DEL FRAGUA,1422
1007,44,022,CAQUETA,SOLANO,1293
1008,44,024,CAQUETA,SOLITA,658
1009,44,040,CAQUETA,VALPARAISO,647
1010,46,001,CASANARE,YOPAL,13493
1011,46,040,CASANARE,AGUAZUL,2796
1012,46,120,CASANARE,CHAMEZA,224
1013,46,320,CASANARE,HATO COROZAL,1004
1014,46,480,CASANARE,LA SALINA,138
1015,46,520,CASANARE,MANI,1557
1016,46,540,CASANARE,MONTERREY,1278
1017,46,560,CASANARE,NUNCHIA,725
1018,46,640,CASANARE,OROCUE,1333
1019,46,680,CASANARE,PAZ DE ARIPORO (MORENO),1925
1020,46,700,CASANARE,PORE,943
1021,46,760,CASANARE,RECETOR,213
1022,46,800,CASANARE,SABANALARGA,288
1023,46,815,CASANARE,SACAMA,211
1024,46,830,CASANARE,SAN LUIS DE PALENQUE,885
1025,46,840,CASANARE,TAMARA,445
1026,46,850,CASANARE,TAURAMENA,2064
1027,46,865,CASANARE,TRINIDAD,997
1028,46,880,CASANARE,VILLANUEVA,3922
1029,48,001,LA GUAJIRA,RIOHACHA,18592
1030,48,002,LA GUAJIRA,ALBANIA,2561
1031,48,004,LA GUAJIRA,BARRANCAS,2275
1032,48,005,LA GUAJIRA,DIBULLA,3293
1033,48,006,LA GUAJIRA,EL MOLINO,751
1034,48,007,LA GUAJIRA,FONSECA,3115
1035,48,008,LA GUAJIRA,DISTRACCION,963
1036,48,009,LA GUAJIRA,HATONUEVO,1165
1037,48,010,LA GUAJIRA,MAICAO,9910
1038,48,011,LA GUAJIRA,MANAURE,8244
1039,48,012,LA GUAJIRA,LA JAGUA DEL PILAR,383
1040,48,013,LA GUAJIRA,SAN JUAN DEL CESAR,3152
1041,48,016,LA GUAJIRA,URIBIA,10202
1042,48,018,LA GUAJIRA,URUMITA,854
1043,48,020,LA GUAJIRA,VILLANUEVA,1222
1044,50,001,GUAINIA,INIRIDA,4672
1045,50,050,GUAINIA,MAPIRIPANA,97
1046,50,070,GUAINIA,BARRANCO MINAS,396
1047,50,073,GUAINIA,CACAHUAL,44
1048,50,078,GUAINIA,LA GUADALUPE,26
1049,50,083,GUAINIA,MORICHAL (MORICHAL NUEVO),39
1050,50,087,GUAINIA,PANA PANA (CAMPO ALEGRE),107
1051,50,090,GUAINIA,PUERTO COLOMBIA,207
1052,50,092,GUAINIA,SAN FELIPE,83
1053,52,001,META,VILLAVICENCIO,47096
1054,52,005,META,ACACIAS,8744
1055,52,006,META,BARRANCA DE UPIA,1036
1056,52,008,META,CABUYARO,1154
1057,52,010,META,CASTILLA LA NUEVA,1976
1058,52,015,META,CUBARRAL,756
1059,52,020,META,CUMARAL,2357
1060,52,025,META,EL CALVARIO,329
1061,52,027,META,EL CASTILLO,945
1062,52,028,META,EL DORADO,638
1063,52,030,META,FUENTE DE ORO,1297
1064,52,035,META,GRANADA,5289
1065,52,040,META,GUAMAL,1539
1066,52,041,META,LA MACARENA,2715
1067,52,042,META,LEJANIAS,1070
1068,52,043,META,PUERTO GAITAN,12170
1069,52,044,META,MESETAS,1364
1070,52,045,META,PUERTO LOPEZ,3742
1071,52,046,META,MAPIRIPAN,1114
1072,52,047,META,PUERTO CONCORDIA,1412
1073,52,048,META,PUERTO LLERAS,1280
1074,52,049,META,PUERTO RICO,1478
1075,52,050,META,RESTREPO,2746
1076,52,055,META,SAN CARLOS DE GUAROA,2112
1077,52,058,META,SAN JUAN DE ARAMA,774
1078,52,059,META,SAN JUANITO,104
1079,52,060,META,SAN MARTIN DE LOS LLANOS,1592
1080,52,074,META,URIBE,1270
1081,52,080,META,VISTA HERMOSA,1571
1082,54,001,GUAVIARE,SAN JOSE DEL GUAVIARE,4249
1083,54,003,GUAVIARE,CALAMAR,836
1084,54,007,GUAVIARE,EL RETORNO,1383
1085,54,012,GUAVIARE,MIRAFLORES,534
1086,56,001,SAN ANDRES,SAN ANDRES,1714
1087,56,004,SAN ANDRES,PROVIDENCIA,384
1088,60,001,AMAZONAS,LETICIA,2073
1089,60,007,AMAZONAS,PUERTO NARIÑO,265
1090,60,010,AMAZONAS,EL ENCANTO,41
1091,60,013,AMAZONAS,LA CHORRERA,146
1092,60,016,AMAZONAS,LA PEDRERA,103
1093,60,017,AMAZONAS,LA VICTORIA,26
1094,60,019,AMAZONAS,MIRITI PARANA,80
1095,60,021,AMAZONAS,PUERTO SANTANDER,76
1096,60,022,AMAZONAS,TARAPACA,131
1097,60,030,AMAZONAS,PUERTO ALEGRIA,39
1098,60,040,AMAZONAS,PUERTO ARICA,27
1099,64,001,PUTUMAYO,MOCOA,2723
1100,64,002,PUTUMAYO,PUERTO ASIS,3782
1101,64,004,PUTUMAYO,PUERTO LEGUIZAMO,1279
1102,64,007,PUTUMAYO,COLON,292
1103,64,013,PUTUMAYO,SAN FRANCISCO,392
1104,64,016,PUTUMAYO,SANTIAGO,531
1105,64,018,PUTUMAYO,SAN MIGUEL (LA DORADA),780
1106,64,019,PUTUMAYO,SIBUNDOY,600
1107,64,023,PUTUMAYO,ORITO,2349
1108,64,025,PUTUMAYO,PUERTO GUZMAN,2368
1109,64,026,PUTUMAYO,PUERTO CAICEDO,874
1110,64,028,PUTUMAYO,VALLE DEL GUAMUEZ (LA HORMIGA),2708
1111,64,030,PUTUMAYO,VILLAGARZON,1747
1112,68,001,VAUPES,MITU,1578
1113,68,004,VAUPES,CARURU,172
1114,68,010,VAUPES,MORICHAL (PAPUNAGUA),16
1115,68,013,VAUPES,BUENOS AIRES (PACOA),106
1116,68,017,VAUPES,TARAIRA,290
1117,68,022,VAUPES,YAVARATE,102
1118,72,001,VICHADA,PUERTO CARREÑO,1839
1119,72,002,VICHADA,SANTA ROSALIA,532
1120,72,006,VICHADA,CUMARIBO,2382
1121,72,008,VICHADA,LA PRIMAVERA,934
